 c_municipio | c_estado |                    descripcion                    |       inicio        | fin 
 087         | YUC      | Tetiz                                             | 2022-01-01 00:00:00 | 
 088         | CHP      | Sunuapa                                           | 2022-01-01 00:00:00 | 
 088         | JAL      | Tecolotlán                                        | 2022-01-01 00:00:00 | 
 088         | MEX      | Tenancingo                                        | 2022-01-01 00:00:00 | 
 088         | MIC      | Tarímbaro                                         | 2022-01-01 00:00:00 | 
 088         | OAX      | San Andrés Cabecera Nueva                         | 2022-01-01 00:00:00 | 
 088         | PUE      | Jonotla                                           | 2022-01-01 00:00:00 | 
 088         | VER      | Jalcomulco                                        | 2022-01-01 00:00:00 | 
 088         | YUC      | Teya                                              | 2022-01-01 00:00:00 | 
 089         | CHP      | Tapachula                                         | 2022-01-01 00:00:00 | 
 089         | JAL      | Techaluta de Montenegro                           | 2022-01-01 00:00:00 | 
 089         | MEX      | Tenango del Aire                                  | 2022-01-01 00:00:00 | 
 089         | MIC      | Tepalcatepec                                      | 2022-01-01 00:00:00 | 
 089         | OAX      | San Andrés Dinicuiti                              | 2022-01-01 00:00:00 | 
 089         | PUE      | Jopala                                            | 2022-01-01 00:00:00 | 
 089         | VER      | Jáltipan                                          | 2022-01-01 00:00:00 | 
 089         | YUC      | Ticul                                             | 2022-01-01 00:00:00 | 
 090         | CHP      | Tapalapa                                          | 2022-01-01 00:00:00 | 
 090         | JAL      | Tenamaxtlán                                       | 2022-01-01 00:00:00 | 
 090         | MEX      | Tenango del Valle                                 | 2022-01-01 00:00:00 | 
 090         | MIC      | Tingambato                                        | 2022-01-01 00:00:00 | 
 090         | OAX      | San Andrés Huaxpaltepec                           | 2022-01-01 00:00:00 | 
 090         | PUE      | Juan C. Bonilla                                   | 2022-01-01 00:00:00 | 
 090         | VER      | Jamapa                                            | 2022-01-01 00:00:00 | 
 090         | YUC      | Timucuy                                           | 2022-01-01 00:00:00 | 
 091         | CHP      | Tapilula                                          | 2022-01-01 00:00:00 | 
 091         | JAL      | Teocaltiche                                       | 2022-01-01 00:00:00 | 
 091         | MEX      | Teoloyucan                                        | 2022-01-01 00:00:00 | 
 091         | MIC      | Tingüindín                                        | 2022-01-01 00:00:00 | 
 091         | OAX      | San Andrés Huayápam                               | 2022-01-01 00:00:00 | 
 091         | PUE      | Juan Galindo                                      | 2022-01-01 00:00:00 | 
 091         | VER      | Jesús Carranza                                    | 2022-01-01 00:00:00 | 
 091         | YUC      | Tinum                                             | 2022-01-01 00:00:00 | 
 092         | CHP      | Tecpatán                                          | 2022-01-01 00:00:00 | 
 092         | JAL      | Teocuitatlán de Corona                            | 2022-01-01 00:00:00 | 
 092         | MEX      | Teotihuacán                                       | 2022-01-01 00:00:00 | 
 092         | MIC      | Tiquicheo de Nicolás Romero                       | 2022-01-01 00:00:00 | 
 092         | OAX      | San Andrés Ixtlahuaca                             | 2022-01-01 00:00:00 | 
 092         | PUE      | Juan N. Méndez                                    | 2022-01-01 00:00:00 | 
 092         | VER      | Xico                                              | 2022-01-01 00:00:00 | 
 092         | YUC      | Tixcacalcupul                                     | 2022-01-01 00:00:00 | 
 093         | CHP      | Tenejapa                                          | 2022-01-01 00:00:00 | 
 093         | JAL      | Tepatitlán de Morelos                             | 2022-01-01 00:00:00 | 
 093         | MEX      | Tepetlaoxtoc                                      | 2022-01-01 00:00:00 | 
 093         | MIC      | Tlalpujahua                                       | 2022-01-01 00:00:00 | 
 093         | OAX      | San Andrés Lagunas                                | 2022-01-01 00:00:00 | 
 093         | PUE      | Lafragua                                          | 2022-01-01 00:00:00 | 
 093         | VER      | Jilotepec                                         | 2022-01-01 00:00:00 | 
 093         | YUC      | Tixkokob                                          | 2022-01-01 00:00:00 | 
 094         | CHP      | Teopisca                                          | 2022-01-01 00:00:00 | 
 094         | JAL      | Tequila                                           | 2022-01-01 00:00:00 | 
 094         | MEX      | Tepetlixpa                                        | 2022-01-01 00:00:00 | 
 094         | MIC      | Tlazazalca                                        | 2022-01-01 00:00:00 | 
 094         | OAX      | San Andrés Nuxiño                                 | 2022-01-01 00:00:00 | 
 094         | PUE      | Libres                                            | 2022-01-01 00:00:00 | 
 094         | VER      | Juan Rodríguez Clara                              | 2022-01-01 00:00:00 | 
 094         | YUC      | Tixmehuac                                         | 2022-01-01 00:00:00 | 
 095         | JAL      | Teuchitlán                                        | 2022-01-01 00:00:00 | 
 095         | MEX      | Tepotzotlán                                       | 2022-01-01 00:00:00 | 
 095         | MIC      | Tocumbo                                           | 2022-01-01 00:00:00 | 
 095         | OAX      | San Andrés Paxtlán                                | 2022-01-01 00:00:00 | 
 095         | PUE      | La Magdalena Tlatlauquitepec                      | 2022-01-01 00:00:00 | 
 095         | VER      | Juchique de Ferrer                                | 2022-01-01 00:00:00 | 
 095         | YUC      | Tixpéhual                                         | 2022-01-01 00:00:00 | 
 096         | CHP      | Tila                                              | 2022-01-01 00:00:00 | 
 096         | JAL      | Tizapán el Alto                                   | 2022-01-01 00:00:00 | 
 096         | MEX      | Tequixquiac                                       | 2022-01-01 00:00:00 | 
